column_id,dataset_id,sensitivity_level_id,column_name,column_position,data_type_name,business_name,description,example_value_text,is_nullable,is_primary_key,is_foreign_key,is_business_key,is_array,source_expression,source_path_type,default_value,transform_expression,array_flatten_strategy,null_handling,precision_value,scale_value,date_format,timezone,metadata_json,created_at,created_by,updated_at,updated_by
1156,43,2,currency_dbid,29,INT64,Currency FK,,,true,false,true,false,,,,,,,,,,,,,2026-02-26 08:56:57.5433333,system,2026-02-26 08:56:57.5433333,
1157,43,2,period_dbid,30,INT64,Period FK,,,true,false,true,false,,,,,,,,,,,,,2026-02-26 08:56:57.5433333,system,2026-02-26 08:56:57.5433333,
1158,43,2,tax_rule_dbid,31,INT64,Tax Rule FK,,,true,false,true,false,,,,,,,,,,,,,2026-02-26 08:56:57.5433333,system,2026-02-26 08:56:57.5433333,
1159,43,2,bank_account_dbid,32,INT64,Bank Account FK,,,true,false,true,false,,,,,,,,,,,,,2026-02-26 08:56:57.5433333,system,2026-02-26 08:56:57.5433333,
1160,43,2,header_posted_date,33,DATETIME,Posted date,,,true,false,false,false,,,,,,,,,,,,,2026-02-26 08:56:57.5433333,system,2026-02-26 08:56:57.5433333,
1161,43,2,header_transaction_number,34,INT64,Transaction number,,,true,false,false,false,,,,,,,,,,,,,2026-02-26 08:56:57.5433333,system,2026-02-26 08:56:57.5433333,
1162,43,2,header_dbid,35,INT64,Header FK,,,true,false,true,false,,,,,,,,,,,,,2026-02-26 08:56:57.5433333,system,2026-02-26 08:56:57.5433333,
1163,44,,loaded_at,,timestamp,,,,,,,,,,,,,,keep,,,yyyy-MM-dd HH:mm:ss,,,,,,
1164,44,,loaded_at_source,,timestamp,,,,,,,,,,,,,,keep,,,yyyy-MM-dd HH:mm:ss,,,,,,
1165,46,,transaction_amount,,decimal,,,,,,,,,,,0,,,default,,,,,,,,,
